businesses__id,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__categories__alias,businesses__categories__title,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__transactions__003,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
best-fuzhou-restaurant-new-york,Best Fuzhou Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/i0y7i12HHu0U7iipDXqrDQ/o.jpg,FALSE,https://www.yelp.com/biz/best-fuzhou-restaurant-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,4,chinese,Chinese,5,40.71676254,-73.99279785,,,,,"71A Eldridge St, New York 10002",71A Eldridge St,,New York,10002,US,NY,71A Eldridge St,"New York, NY 10002",,12122193328,(212) 219-3328,1264.762826,,,
bhatti-indian-grill-new-york,Bhatti Indian Grill,https://s3-media1.fl.yelpcdn.com/bphoto/3S8VdngSGwxQMem3yol3RA/o.jpg,FALSE,https://www.yelp.com/biz/bhatti-indian-grill-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,579,indpak,Indian,3.5,40.74221,-73.98308,delivery,pickup,,$$,"100 Lexington Ave, New York 10016",100 Lexington Ave,,New York,10016,US,NY,100 Lexington Ave,"New York, NY 10016",,12126834228,(212) 683-4228,4197.917203,,,
bien-cuit-brooklyn,Bien Cuit,https://s3-media3.fl.yelpcdn.com/bphoto/R_bXEtxFTdcy2_fD1zWApQ/o.jpg,FALSE,https://www.yelp.com/biz/bien-cuit-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,333,french,French,4,40.6877048,-73.9900535,,,,$$,120 Smith St,,,Brooklyn,11201,US,NY,120 Smith St,"Brooklyn, NY 11201",,17188520200,(718) 852-0200,2004.723867,,,
big-johns-coffee-shop-and-grill-brooklyn,Big John's Coffee Shop & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/6zfLK3tevQ3BN6dlrac17g/o.jpg,FALSE,https://www.yelp.com/biz/big-johns-coffee-shop-and-grill-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,79,bagels,American,4,40.6565299,-74.00182,delivery,pickup,,$,"865 4th Ave, Brooklyn 11232",865 4th Ave,,Brooklyn,11232,US,NY,865 4th Ave,"Brooklyn, NY 11232",,17189651808,(718) 965-1808,5471.015441,,,
bistango-new-york-8,Bistango,https://s3-media4.fl.yelpcdn.com/bphoto/Lstq4f1Xxf-t4q3wkpEfBw/o.jpg,FALSE,https://www.yelp.com/biz/bistango-new-york-8?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,170,italian,Italian,4,40.75628,-73.97144,delivery,pickup,restaurant_reservation,$$,"145 E 50th St, New York 10022",145 E 50th St,The Kimberly Hotel,New York,10022,US,NY,145 E 50th St,The Kimberly Hotel,"New York, NY 10022",12128884121,(212) 888-4121,5979.261295,,,
bistro-cassis-restaurant-new-york,Bistro Cassis Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/sEieQRa3t3TbQ3de_nBbxQ/o.jpg,FALSE,https://www.yelp.com/biz/bistro-cassis-restaurant-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,208,french,French,3.5,40.776195,-73.97927,restaurant_reservation,,,$$$,225 Columbus Ave,,,New York,10023,US,NY,225 Columbus Ave,"New York, NY 10023",,12125793966,(212) 579-3966,7969.826405,,,
bistro-la-source-jersey-city,Bistro La Source,https://s3-media2.fl.yelpcdn.com/bphoto/b9AsJJk0GusBoaKqM676-Q/o.jpg,FALSE,https://www.yelp.com/biz/bistro-la-source-jersey-city?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,252,french,French,3,40.71365,-74.03773,pickup,delivery,,$$,85 Morris St,,,Jersey City,7302,US,NJ,85 Morris St,"Jersey City, NJ 07302",,12012091717,(201) 209-1717,3766.204665,,,
blue-agave-mexican-restaurant-and-bar-brooklyn,Blue Agave Mexican Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/exH-pHLZSDpCI2DmFbfznA/o.jpg,FALSE,https://www.yelp.com/biz/blue-agave-mexican-restaurant-and-bar-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,90,mexican,Mexican,4,40.61788773,-73.99902141,delivery,pickup,restaurant_reservation,$$,"7201 16th Ave, Brooklyn 11204",7201 16th Ave,,Brooklyn,11204,US,NY,7201 16th Ave,"Brooklyn, NY 11204",,17187585822,(718) 758-5822,9744.063696,,,
blue-tijuana-college-point,Blue Tijuana,https://s3-media2.fl.yelpcdn.com/bphoto/63kOEtpgGV0kZ6iTPsPufQ/o.jpg,FALSE,https://www.yelp.com/biz/blue-tijuana-college-point?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,50,mexican,Mexican,4,40.783534,-73.846121,delivery,pickup,,$$,"15-24 College Point Blvd, College Point 11356",15-24 College Point Blvd,,College Point,11356,US,NY,15-24 College Point Blvd,"College Point, NY 11356",,17188880455,(718) 888-0455,15205.6902,,,
bombay-heights-brooklyn-2,Bombay Heights,https://s3-media4.fl.yelpcdn.com/bphoto/mu78Cq2hPJNtekUXNSm_Dw/o.jpg,FALSE,https://www.yelp.com/biz/bombay-heights-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,32,indpak,Indian,3.5,40.688221,-73.955137,delivery,pickup,,$$,"1070 Bedford Ave, Brooklyn 11216",1070 Bedford Ave,null,Brooklyn,11216,US,NY,1070 Bedford Ave,"Brooklyn, NY 11216",,17182307790,(718) 230-7790,3816.721893,1100,-73.99429321,40.70544486
bombay-sandwich-co-new-york-29,Bombay Sandwich Co.,https://s3-media3.fl.yelpcdn.com/bphoto/h6dQfazgf0eIWMIQ4cH_dw/o.jpg,FALSE,https://www.yelp.com/biz/bombay-sandwich-co-new-york-29?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,327,indpak,Indian,4,40.74507155,-73.99035962,delivery,pickup,,$$,"48 W 27th St, New York 10001",48 W 27th St,,New York,10001,US,NY,48 W 27th St,"New York, NY 10001",,16467819756,(646) 781-9756,4418.732489,,,
boticarios-new-york,Boticarios,https://s3-media4.fl.yelpcdn.com/bphoto/iT_KXSTTyzd1i0oornT5-w/o.jpg,FALSE,https://www.yelp.com/biz/boticarios-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,30,cocktailbars,Mexican,5,40.72382835,-73.9894077,restaurant_reservation,,,$$,"58 E 1st St, New York 10003",58 E 1st St,null,New York,10003,US,NY,58 E 1st St,"New York, NY 10003",,19172617850,(917) 261-7850,2085.206877,,,
bouchon-bakery-and-cafe-new-york-2,Bouchon Bakery & Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/6RLV4neWNvUtKxgXs_LdXg/o.jpg,FALSE,https://www.yelp.com/biz/bouchon-bakery-and-cafe-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,1266,french,French,4,40.76806171,-73.98253441,delivery,pickup,,$$,10 Columbus Cir,3rd Flr,,New York,10019,US,NY,10 Columbus Cir,3rd Flr,"New York, NY 10019",12128239366,(212) 823-9366,7032.800449,,,
bravest-new-york,Bravest,https://s3-media4.fl.yelpcdn.com/bphoto/kzHKueV18h6iNP-13VymXg/o.jpg,FALSE,https://www.yelp.com/biz/bravest-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,169,burgers,American,4,40.747073,-73.973837,,,,$$,"700 2nd Ave, New York 10016",700 2nd Ave,,New York,10016,US,NY,700 2nd Ave,"New York, NY 10016",,12126833766,(212) 683-3766,4939.386997,,,
brick-lane-curry-house-new-york,Brick Lane Curry House,https://s3-media2.fl.yelpcdn.com/bphoto/gtSEyLmdLXC0O3NDCnTIBA/o.jpg,FALSE,https://www.yelp.com/biz/brick-lane-curry-house-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,932,indpak,Indian,3.5,40.72738,-73.98897,delivery,pickup,restaurant_reservation,$$,"99 2nd Ave, New York 10003",99 2nd Ave,,New York,10003,US,NY,99 2nd Ave,"New York, NY 10003",,12129792900,(212) 979-2900,2479.54092,,,
broccolino-brooklyn,Broccolino,https://s3-media3.fl.yelpcdn.com/bphoto/HXnjsZGNSkeA7DzMcWc8QA/o.jpg,FALSE,https://www.yelp.com/biz/broccolino-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,216,italian,Italian,3.5,40.68193115,-73.97627279,delivery,pickup,,$$,"446 Dean St, Brooklyn 11217",446 Dean St,,Brooklyn,11217,US,NY,446 Dean St,"Brooklyn, NY 11217",,17186784200,(718) 678-4200,3015.479023,,,
brooklyn-beet-company-brooklyn,Brooklyn Beet Company,https://s3-media3.fl.yelpcdn.com/bphoto/h31sZZbPnkwWf0FhvwuMdg/o.jpg,FALSE,https://www.yelp.com/biz/brooklyn-beet-company-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,355,french,French,4.5,40.6333416,-74.0268741,,,,$$,7205 3rd Ave,,,Brooklyn,11209,US,NY,7205 3rd Ave,"Brooklyn, NY 11209",,13474920020,(347) 492-0020,8475.323895,,,
brooklyn-pub-brooklyn,Brooklyn Pub,https://s3-media3.fl.yelpcdn.com/bphoto/TW2yRdNoea0HJC4uqqDNyA/o.jpg,FALSE,https://www.yelp.com/biz/brooklyn-pub-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,75,sportsbars,American,3.5,40.66059,-73.99042,delivery,pickup,,$$,"689 6th Ave, Brooklyn 11215",689 6th Ave,,Brooklyn,11215,US,NY,689 6th Ave,"Brooklyn, NY 11215",,17183690088,(718) 369-0088,4988.810997,,,
bubbas-bistro-astoria-2,Bubba's Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/VY58HuPSM4sr1wLv005Cww/o.jpg,FALSE,https://www.yelp.com/biz/bubbas-bistro-astoria-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,289,french,French,4,40.77583231,-73.91008791,delivery,pickup,,$$,31-13 Ditmars Blvd,,,Astoria,11105,US,NY,31-13 Ditmars Blvd,"Astoria, NY 11105",,17187282227,(718) 728-2227,10563.40489,,,
burger-king-new-york-52,Burger King,https://s3-media4.fl.yelpcdn.com/bphoto/RMZOkj1glhfFmH41-Tycyw/o.jpg,FALSE,https://www.yelp.com/biz/burger-king-new-york-52?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,28,hotdogs,American,2.5,40.75013,-73.98808,,,,$,"1313 Broadway, New York 10001",1313 Broadway,,New York,10001,US,NY,1313 Broadway,"New York, NY 10001",,19175126975,(917) 512-6975,4998.395271,,,
cafe-frida-new-york,Cafe Frida,https://s3-media1.fl.yelpcdn.com/bphoto/K5KkXHHhDWwUoOd0ptptdg/o.jpg,FALSE,https://www.yelp.com/biz/cafe-frida-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,558,mexican,Mexican,3.5,40.7808959,-73.9764829,delivery,pickup,,$$,"368 Columbus Ave, New York 10024",368 Columbus Ave,,New York,10024,US,NY,368 Columbus Ave,"New York, NY 10024",,12127122929,(212) 712-2929,8530.822687,,,
cafe-matisse-rutherford-5,Cafe Matisse,https://s3-media3.fl.yelpcdn.com/bphoto/glA4SSOr6bcWTg8Q6Potug/o.jpg,FALSE,https://www.yelp.com/biz/cafe-matisse-rutherford-5?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,245,french,French,4.5,40.82503,-74.10933,restaurant_reservation,,,$$$$,167 Park Ave,,,Rutherford,7070,US,NJ,167 Park Ave,"Rutherford, NJ 07070",,12019352995,(201) 935-2995,16452.52656,,,
caffe-reggio-new-york,Caffe Reggio,https://s3-media4.fl.yelpcdn.com/bphoto/jOfPIKIjD4OkFWEr7yd64w/o.jpg,FALSE,https://www.yelp.com/biz/caffe-reggio-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,522,italian,American,3.5,40.7302281,-74.0004194,,,,$$,"119 MacDougal St, New York 10012",119 MacDougal St,,New York,10012,US,NY,119 MacDougal St,"New York, NY 10012",,12124759557,(212) 475-9557,2803.715477,,,
calabrijes-margaritas-and-tacos-brooklyn,Calabrije's Margaritas & Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/2WCNNrLEVxfEOgQcDKVFrA/o.jpg,FALSE,https://www.yelp.com/biz/calabrijes-margaritas-and-tacos-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,18,tacos,Mexican,4.5,40.70554296,-73.92255392,,,,$,"234 Starr St, Brooklyn 11237",234 Starr St,null,Brooklyn,11237,US,NY,234 Starr St,"Brooklyn, NY 11237",,17184842110,(718) 484-2110,6047.176237,,,
calaca-bedford-stuyvesant,Calaca,https://s3-media4.fl.yelpcdn.com/bphoto/a18Gq4RO4pGtNznHpU39CQ/o.jpg,FALSE,https://www.yelp.com/biz/calaca-bedford-stuyvesant?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,138,mexican,Mexican,4.5,40.6834,-73.9565499,,,,$$,"139 Putnam Ave, Bedford-Stuyvesant 11238",139 Putnam Ave,,Bedford-Stuyvesant,11238,US,NY,139 Putnam Ave,"Bedford-Stuyvesant, NY 11238",,17186220022,(718) 622-0022,4028.287732,,,
cantina-royal-brooklyn,Cantina Royal,https://s3-media4.fl.yelpcdn.com/bphoto/u3Ys2OIPmsoXdZ4Qtw-JqQ/o.jpg,FALSE,https://www.yelp.com/biz/cantina-royal-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,191,mexican,Mexican,3.5,40.71754163,-73.96348659,pickup,restaurant_reservation,delivery,$$,"58 N 3rd St, Brooklyn 11211",58 N 3rd St,,Brooklyn,11211,US,NY,58 N 3rd St,"Brooklyn, NY 11211",,13477632938,(347) 763-2938,2924.2873,,,
cantina-taqueria-and-tequila-bar-new-york,Cantina Taqueria & Tequila Bar,https://s3-media4.fl.yelpcdn.com/bphoto/wxiVtvtKgTKz16pQYEf8qg/o.jpg,FALSE,https://www.yelp.com/biz/cantina-taqueria-and-tequila-bar-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,318,mexican,Mexican,4,40.80030634,-73.9549569,delivery,pickup,restaurant_reservation,$$,"1838 7th Ave, New York 10026",1838 7th Ave,,New York,10026,US,NY,1838 7th Ave,"New York, NY 10026",,18336982267,(833) 698-2267,11056.28098,,,
casa-del-chef-woodside,Casa Del Chef,https://s3-media1.fl.yelpcdn.com/bphoto/4PdH-rUEQ7--Q_lXVXQjcw/o.jpg,FALSE,https://www.yelp.com/biz/casa-del-chef-woodside?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,179,french,French,4.5,40.7461139,-73.9001368,,,,$$,39-06 64th St,,,Woodside,11377,US,NY,39-06 64th St,"Woodside, NY 11377",,17184579000,(718) 457-9000,9134.683654,,,
casa-mezcal-new-york,Casa Mezcal,https://s3-media3.fl.yelpcdn.com/bphoto/vnp7iX7SxBBQYTb8HMdLqw/o.jpg,FALSE,https://www.yelp.com/biz/casa-mezcal-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,346,mexican,Mexican,3.5,40.7179602,-73.9902328,delivery,pickup,restaurant_reservation,$$,"86 Orchard St, New York 10002",86 Orchard St,,New York,10002,US,NY,86 Orchard St,"New York, NY 10002",,12127772600,(212) 777-2600,1433.104153,,,
cascabel-taqueria-new-york-4,Cascabel Taqueria,https://s3-media2.fl.yelpcdn.com/bphoto/JBtiCisVxNsXOxwitBffyg/o.jpg,FALSE,https://www.yelp.com/biz/cascabel-taqueria-new-york-4?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,290,mexican,Mexican,3.5,40.7743636,-73.9539916,delivery,pickup,restaurant_reservation,$$,"1556 2nd Ave, New York 10028",1556 2nd Ave,,New York,10028,US,NY,1556 2nd Ave,"New York, NY 10028",,12127178226,(212) 717-8226,8381.921713,,,
celeste-new-york,Celeste,https://s3-media3.fl.yelpcdn.com/bphoto/oKc6X6XyN41PeP6Wjz0xyQ/o.jpg,FALSE,https://www.yelp.com/biz/celeste-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,794,italian,Italian,3.5,40.78666,-73.97599,,,,$$,"502 Amsterdam Ave, New York 10024",502 Amsterdam Ave,,New York,10024,US,NY,502 Amsterdam Ave,"New York, NY 10024",,12128744559,(212) 874-4559,9164.230288,,,
chaiwali-harlem-manhattan,Chaiwali Harlem,https://s3-media4.fl.yelpcdn.com/bphoto/YtoM7Qyjvj5CNK-UA3teEA/o.jpg,FALSE,https://www.yelp.com/biz/chaiwali-harlem-manhattan?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,184,indpak,Indian,3.5,40.80678,-73.94588,delivery,pickup,restaurant_reservation,$$,"274 Lenox Ave, Manhattan 10027",274 Lenox Ave,,Manhattan,10027,US,NY,274 Lenox Ave,"Manhattan, NY 10027",,16466885414,(646) 688-5414,11981.68317,,,
chandni-restaurant-new-york-3,Chandni Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/SEuNgFTvQMey-W5PG5c0MQ/o.jpg,FALSE,https://www.yelp.com/biz/chandni-restaurant-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,122,indpak,Indian,3.5,40.74596024,-73.98782349,delivery,pickup,,$,"13 W 29th St, New York 10001",13 W 29th St,,New York,10001,US,NY,13 W 29th St,"New York, NY 10001",,12126864456,(212) 686-4456,4536.132567,,,
chateau-de-capitaine-brooklyn-2,Chateau De Capitaine,https://s3-media3.fl.yelpcdn.com/bphoto/ADuM81KNnD0R0KayqYBuAg/o.jpg,FALSE,https://www.yelp.com/biz/chateau-de-capitaine-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,82,french,French,4,40.5943278,-73.960916,delivery,pickup,restaurant_reservation,$$$,2570 Coney Island Ave,,,Brooklyn,11223,US,NY,2570 Coney Island Ave,"Brooklyn, NY 11223",,17183392800,(718) 339-2800,12672.44097,,,
chawlas-south-ozone-park,Chawla's,https://s3-media3.fl.yelpcdn.com/bphoto/er7C3UqOphrJZZLLhnj02w/o.jpg,FALSE,https://www.yelp.com/biz/chawlas-south-ozone-park?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,54,indpak,Indian,4,40.67507,-73.8066,delivery,pickup,,$,"131-19 Rockaway Blvd, South Ozone Park 11420",131-19 Rockaway Blvd,,South Ozone Park,11420,US,NY,131-19 Rockaway Blvd,"South Ozone Park, NY 11420",,17188801766,(718) 880-1766,16180.40484,,,
chez-lucienne-new-york,Chez Lucienne,https://s3-media4.fl.yelpcdn.com/bphoto/SAvhviPY48urPtfAsNFMEA/o.jpg,FALSE,https://www.yelp.com/biz/chez-lucienne-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,389,french,French,3.5,40.8079409,-73.9448598,delivery,pickup,,$$,308 Lenox Ave,,,New York,10027,US,NY,308 Lenox Ave,"New York, NY 10027",,12122895555,(212) 289-5555,12133.78514,,,
china-chalet-new-york-5,China Chalet,https://s3-media3.fl.yelpcdn.com/bphoto/ykv_NWw342qWLNC9TJUAdw/o.jpg,FALSE,https://www.yelp.com/biz/china-chalet-new-york-5?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,141,chinese,Chinese,3,40.7065033,-74.01294015,delivery,pickup,,$$,"47 Broadway, New York 10006",47 Broadway,,New York,10006,US,NY,47 Broadway,"New York, NY 10006",,12129434380,(212) 943-4380,1576.206758,,,
chinese-musician-restaurant-brooklyn,Chinese Musician Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/YdBqQnwVUTZbWqJxSw_zjg/o.jpg,FALSE,https://www.yelp.com/biz/chinese-musician-restaurant-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,105,chinese,Chinese,3,40.7303597,-73.9537321,delivery,pickup,,$,"151 Greenpoint Ave, Brooklyn 11222",151 Greenpoint Ave,,Brooklyn,11222,US,NY,151 Greenpoint Ave,"Brooklyn, NY 11222",,17183832413,(718) 383-2413,4400.070782,,,
choc-o-pain-hoboken-2,Choc O Pain,https://s3-media1.fl.yelpcdn.com/bphoto/3QivFDRHONY_cZ1fxC0cbA/o.jpg,FALSE,https://www.yelp.com/biz/choc-o-pain-hoboken-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,270,french,French,4,40.7375,-74.03219,,,,$$,157 1st St,,,Hoboken,7030,US,NJ,157 1st St,"Hoboken, NJ 07030",,12017105175,(201) 710-5175,4792.91391,,,
cholo-noir-new-york,Cholo Noir,https://s3-media2.fl.yelpcdn.com/bphoto/5YANn2wjNYNH61AsPs0GEw/o.jpg,FALSE,https://www.yelp.com/biz/cholo-noir-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,43,mexican,Mexican,4.5,40.72548,-73.98342,delivery,pickup,,$$,"503 E 6th St, New York 10009",503 E 6th St,,New York,10009,US,NY,503 E 6th St,"New York, NY 10009",,16468923044,(646) 892-3044,2402.78997,,,
chote-nawab-new-york,Chote Nawab,https://s3-media1.fl.yelpcdn.com/bphoto/5P334o9gi9GKAB6GYE1c7Q/o.jpg,FALSE,https://www.yelp.com/biz/chote-nawab-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,462,indpak,Indian,3.5,40.74246,-73.98232,delivery,pickup,,$$,"115 Lexington Ave, New York 10016",115 Lexington Ave,,New York,10016,US,NY,115 Lexington Ave,"New York, NY 10016",,12126794603,(212) 679-4603,4237.135044,,,
chung-chun-kitchen-brooklyn-2,Chung Chun Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/BiQVxjC71uhb7KKQafkfdw/o.jpg,FALSE,https://www.yelp.com/biz/chung-chun-kitchen-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,18,chinese,Chinese,4,40.69314,-73.973,,,,$,"338 Myrtle Ave, Brooklyn 11205",338 Myrtle Ave,null,Brooklyn,11205,US,NY,338 Myrtle Ave,"Brooklyn, NY 11205",,17188552119,(718) 855-2119,2257.289232,,,
