,restaurant_cuisine,restaurant_price_range,restaurant_aggregate_rating,restaurant_id,restaurant_name,restaurant_latitude,restaurant_longitude,restaurant_address
234,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
235,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
236,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
237,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
238,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
239,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
240,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
241,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
242,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
243,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
244,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
245,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
246,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
247,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
248,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
249,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
250,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
251,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
252,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
253,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
254,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
255,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
256,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
257,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
258,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
259,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
260,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
261,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
262,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
263,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
264,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
265,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
266,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
267,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
268,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
269,American,4,4.3,16761868,Cafeteria,40.7405916667,-73.9980861111,"119 7th Avenue, New York 10011"
270,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
271,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
272,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
273,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
274,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
275,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
276,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
277,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
278,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
279,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
280,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
281,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
282,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
283,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
284,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
285,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
286,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
287,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
288,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
289,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
290,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
291,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
292,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
293,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
294,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
295,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
296,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
297,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
298,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
299,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
300,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
301,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
302,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
303,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
304,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
305,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
306,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
307,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
308,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
309,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
310,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
311,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
312,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
313,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
314,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
315,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
316,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
317,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
318,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
319,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
320,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
321,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
322,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
323,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
324,American,4,4.1,16763460,Cookshop,40.7456555556,-74.0054638889,"156 10th Avenue, New York 10011"
325,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
326,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
327,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
328,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
329,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
330,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
331,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
332,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
333,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
334,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
335,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
336,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
337,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
338,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
339,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
340,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
341,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
342,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
343,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
344,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
345,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
346,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
347,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
348,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
349,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
350,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
351,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
352,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
353,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
354,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
355,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
356,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
357,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
358,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
359,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
360,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
361,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
362,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
363,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
364,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
365,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
366,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
367,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
368,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
369,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
370,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
371,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
372,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
373,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
374,American,2,4.8,16776778,S'MAC,40.7303694444,-73.9840388889,"197 First Avenue, New York 10003"
375,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
376,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
377,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
378,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
379,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
380,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
381,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
382,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
383,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
384,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
385,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
386,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
387,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
388,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
389,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
390,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
391,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
392,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
393,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
394,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
395,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
396,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
397,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
398,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
399,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
400,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
401,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
402,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
403,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
404,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
405,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
406,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
407,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
408,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
409,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
410,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
411,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
412,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
413,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
414,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
415,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
416,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
417,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
418,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
419,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
420,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
421,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
422,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
423,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
424,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
425,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
426,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
427,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
428,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
429,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
430,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
431,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
432,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
433,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
434,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
435,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
436,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
437,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
438,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
439,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
440,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
441,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
442,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
443,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
444,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
445,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
446,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
447,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
448,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
449,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
450,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
451,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
452,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
453,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
454,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
455,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
456,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
457,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
458,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
459,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
460,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
461,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
462,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
463,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
464,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
465,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
466,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
467,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
468,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
469,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
470,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
471,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
472,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
473,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
474,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
